defect_id,asset_id,section_id,defect_type,asset_type,initial_severity_grade,severity_grade,detected_date,resolved_date,status,escalated_to_critical_within_30d,escalation_date,future_event_desc,duration_hours,is_monsoon_detected
DEF_00353,SIG_SEC_17_1,SEC_17,Signal_Interlocking_Failure,Signal,2,2,2024-08-02 00:00:00,2024-08-03 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-01),3.57,1
DEF_00354,TRA_SEC_05_2,SEC_05,Track_Geometry_Rail_Wear,Track,3,4,2024-08-02 00:00:00,2024-08-10 00:00:00,RESOLVED,1,2024-08-23 00:00:00,Escalated to Grade 4 on 2024-08-23 (+21 days),11.12,1
DEF_00355,TRA_SEC_07_3,SEC_07,Rail_Weld_Flaw,Track,2,2,2024-08-03 00:00:00,2024-08-11 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-02),3.78,1
DEF_00356,TRA_SEC_17_3,SEC_17,Sleeper_Fastening_Defect,Track,4,4,2024-08-03 00:00:00,2024-08-07 00:00:00,RESOLVED,0,,Pre-existing Grade 4 critical defect at observation date,19.02,1
DEF_00357,TRA_SEC_11_2,SEC_11,Sleeper_Fastening_Defect,Track,3,3,2024-08-03 00:00:00,2024-08-07 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-02),18.14,1
DEF_00358,SIG_SEC_02_4,SEC_02,Track_Circuit_Glitch,Signal,1,1,2024-08-04 00:00:00,2024-08-08 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-03),14.67,1
DEF_00359,SIG_SEC_11_1,SEC_11,Point_Machine_Wear,Signal,1,1,2024-08-04 00:00:00,2024-08-12 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-03),4.22,1
DEF_00360,TRA_SEC_09_2,SEC_09,Sleeper_Fastening_Defect,Track,2,2,2024-08-05 00:00:00,2024-08-06 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-04),12.35,1
DEF_00361,TRA_SEC_14_2,SEC_14,Sleeper_Fastening_Defect,Track,1,1,2024-08-05 00:00:00,2024-08-06 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-04),19.44,1
DEF_00362,SIG_SEC_11_4,SEC_11,Point_Machine_Wear,Signal,1,1,2024-08-06 00:00:00,2024-08-08 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-05),9.12,1
DEF_00363,SIG_SEC_15_4,SEC_15,Track_Circuit_Glitch,Signal,3,3,2024-08-06 00:00:00,2024-08-09 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-05),8.89,1
DEF_00364,SIG_SEC_04_4,SEC_04,Track_Circuit_Glitch,Signal,1,1,2024-08-06 00:00:00,2024-08-08 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-05),2.68,1
DEF_00365,TRA_SEC_01_2,SEC_01,Sleeper_Fastening_Defect,Track,2,4,2024-08-07 00:00:00,2024-08-08 00:00:00,RESOLVED,1,2024-08-08 00:00:00,Escalated to Grade 4 on 2024-08-08 (+1 days),5.62,1
DEF_00366,TRA_SEC_03_3,SEC_03,Sleeper_Fastening_Defect,Track,1,1,2024-08-08 00:00:00,2024-08-15 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-07),3.81,1
DEF_00367,OHE_SEC_09_2,SEC_09,Contact_Wire_Thinning,OHE,1,1,2024-08-09 00:00:00,2024-08-10 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-08),1.96,1
DEF_00368,OHE_SEC_13_1,SEC_13,Contact_Wire_Thinning,OHE,1,1,2024-08-09 00:00:00,2024-08-10 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-08),3.08,1
DEF_00369,TRA_SEC_04_1,SEC_04,Rail_Weld_Flaw,Track,3,4,2024-08-09 00:00:00,2024-08-12 00:00:00,RESOLVED,1,2024-08-10 00:00:00,Escalated to Grade 4 on 2024-08-10 (+1 days),28.47,1
DEF_00370,SIG_SEC_01_3,SEC_01,Track_Circuit_Glitch,Signal,4,4,2024-08-10 00:00:00,2024-08-11 00:00:00,RESOLVED,0,,Pre-existing Grade 4 critical defect at observation date,12.91,1
DEF_00371,TRA_SEC_13_3,SEC_13,Sleeper_Fastening_Defect,Track,1,1,2024-08-10 00:00:00,2024-08-12 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-09),2.9,1
DEF_00372,TRA_SEC_14_2,SEC_14,Sleeper_Fastening_Defect,Track,1,1,2024-08-10 00:00:00,2024-08-16 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-09),5.82,1
DEF_00373,OHE_SEC_09_1,SEC_09,Contact_Wire_Thinning,OHE,1,1,2024-08-10 00:00:00,2024-08-15 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-09),7.94,1
DEF_00374,TRA_SEC_17_2,SEC_17,Track_Geometry_Rail_Wear,Track,3,3,2024-08-10 00:00:00,2024-08-11 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-09),3.99,1
DEF_00375,OHE_SEC_14_2,SEC_14,Cantilever_Assembly_Wear,OHE,2,2,2024-08-10 00:00:00,2024-08-12 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-09),6.31,1
DEF_00376,SIG_SEC_07_2,SEC_07,Point_Machine_Wear,Signal,1,1,2024-08-11 00:00:00,2024-08-12 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-10),6.78,1
DEF_00377,SIG_SEC_04_3,SEC_04,Signal_Interlocking_Failure,Signal,1,1,2024-08-11 00:00:00,2024-08-12 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-10),2.38,1
DEF_00378,TRA_SEC_01_2,SEC_01,Sleeper_Fastening_Defect,Track,1,1,2024-08-12 00:00:00,2024-08-19 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-11),7.66,1
DEF_00379,SIG_SEC_09_2,SEC_09,Signal_Interlocking_Failure,Signal,1,1,2024-08-12 00:00:00,2024-08-16 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-11),3.84,1
DEF_00380,SIG_SEC_05_1,SEC_05,Point_Machine_Wear,Signal,1,1,2024-08-12 00:00:00,2024-08-18 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-11),6.67,1
DEF_00381,TRA_SEC_14_3,SEC_14,Sleeper_Fastening_Defect,Track,1,1,2024-08-12 00:00:00,2024-08-15 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-11),4.69,1
DEF_00382,OHE_SEC_13_2,SEC_13,Cantilever_Assembly_Wear,OHE,1,1,2024-08-12 00:00:00,2024-08-17 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-11),4.13,1
DEF_00383,SIG_SEC_07_4,SEC_07,Point_Machine_Wear,Signal,1,1,2024-08-13 00:00:00,2024-08-14 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-12),2.35,1
DEF_00384,SIG_SEC_13_1,SEC_13,Track_Circuit_Glitch,Signal,1,1,2024-08-13 00:00:00,2024-08-16 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-12),3.2,1
DEF_00385,TRA_SEC_17_1,SEC_17,Rail_Weld_Flaw,Track,1,1,2024-08-13 00:00:00,2024-08-18 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-12),3.75,1
DEF_00386,SIG_SEC_07_2,SEC_07,Signal_Interlocking_Failure,Signal,1,1,2024-08-13 00:00:00,2024-08-18 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-12),1.85,1
DEF_00387,TRA_SEC_03_2,SEC_03,Rail_Weld_Flaw,Track,1,1,2024-08-13 00:00:00,2024-08-15 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-12),5.55,1
DEF_00388,TRA_SEC_09_2,SEC_09,Track_Geometry_Rail_Wear,Track,1,1,2024-08-14 00:00:00,2024-08-17 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-13),7.36,1
DEF_00389,SIG_SEC_14_1,SEC_14,Point_Machine_Wear,Signal,1,1,2024-08-14 00:00:00,2024-08-15 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-13),5.49,1
DEF_00390,SIG_SEC_05_2,SEC_05,Track_Circuit_Glitch,Signal,1,1,2024-08-14 00:00:00,2024-08-17 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-13),8.53,1
DEF_00391,OHE_SEC_14_1,SEC_14,Contact_Wire_Thinning,OHE,1,1,2024-08-15 00:00:00,2024-08-20 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-14),7.9,1
DEF_00392,TRA_SEC_04_1,SEC_04,Sleeper_Fastening_Defect,Track,2,2,2024-08-15 00:00:00,2024-08-19 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-14),8.27,1
DEF_00393,SIG_SEC_11_3,SEC_11,Signal_Interlocking_Failure,Signal,1,1,2024-08-15 00:00:00,2024-08-20 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-14),3.68,1
DEF_00394,TRA_SEC_02_2,SEC_02,Rail_Weld_Flaw,Track,1,1,2024-08-16 00:00:00,2024-08-17 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-15),8.38,1
DEF_00395,SIG_SEC_07_4,SEC_07,Point_Machine_Wear,Signal,3,3,2024-08-16 00:00:00,2024-08-23 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-15),4.51,1
DEF_00396,TRA_SEC_01_1,SEC_01,Track_Geometry_Rail_Wear,Track,2,2,2024-08-16 00:00:00,2024-08-19 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-15),6.04,1
DEF_00397,SIG_SEC_01_1,SEC_01,Signal_Interlocking_Failure,Signal,2,2,2024-08-18 00:00:00,2024-08-22 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-17),4.04,1
DEF_00398,TRA_SEC_11_3,SEC_11,Sleeper_Fastening_Defect,Track,1,1,2024-08-18 00:00:00,2024-08-19 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-17),8.46,1
DEF_00399,SIG_SEC_13_4,SEC_13,Track_Circuit_Glitch,Signal,1,4,2024-08-18 00:00:00,2024-08-20 00:00:00,RESOLVED,1,2024-09-03 00:00:00,Escalated to Grade 4 on 2024-09-03 (+16 days),15.45,1
DEF_00400,TRA_SEC_05_2,SEC_05,Rail_Weld_Flaw,Track,1,4,2024-08-18 00:00:00,2024-08-19 00:00:00,RESOLVED,1,2024-09-13 00:00:00,Escalated to Grade 4 on 2024-09-13 (+26 days),9.98,1
DEF_00401,SIG_SEC_06_4,SEC_06,Point_Machine_Wear,Signal,2,2,2024-08-19 00:00:00,2024-09-01 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-18),8.4,1
DEF_00402,OHE_SEC_17_2,SEC_17,OHE_Stagger_Deviation,OHE,1,1,2024-08-19 00:00:00,2024-08-21 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-18),7.37,1
DEF_00403,SIG_SEC_16_1,SEC_16,Track_Circuit_Glitch,Signal,3,3,2024-08-19 00:00:00,2024-08-23 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-18),8.72,1
DEF_00404,SIG_SEC_12_1,SEC_12,Signal_Interlocking_Failure,Signal,2,2,2024-08-20 00:00:00,2024-08-21 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-19),5.93,1
DEF_00405,SIG_SEC_11_4,SEC_11,Signal_Interlocking_Failure,Signal,1,1,2024-08-20 00:00:00,2024-08-23 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-19),2.13,1
DEF_00406,TRA_SEC_15_1,SEC_15,Track_Geometry_Rail_Wear,Track,1,1,2024-08-20 00:00:00,2024-08-21 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-19),9.58,1
DEF_00407,SIG_SEC_15_2,SEC_15,Track_Circuit_Glitch,Signal,1,1,2024-08-20 00:00:00,2024-08-21 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-19),1.55,1
DEF_00408,TRA_SEC_06_1,SEC_06,Rail_Weld_Flaw,Track,3,3,2024-08-21 00:00:00,2024-08-22 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-20),5.16,1
DEF_00409,OHE_SEC_12_1,SEC_12,Contact_Wire_Thinning,OHE,1,1,2024-08-22 00:00:00,2024-08-23 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-21),3.51,1
DEF_00410,TRA_SEC_15_1,SEC_15,Track_Geometry_Rail_Wear,Track,1,1,2024-08-22 00:00:00,2024-08-31 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-21),7.34,1
DEF_00411,SIG_SEC_08_3,SEC_08,Signal_Interlocking_Failure,Signal,1,4,2024-08-22 00:00:00,2024-08-30 00:00:00,RESOLVED,1,2024-08-30 00:00:00,Escalated to Grade 4 on 2024-08-30 (+8 days),7.44,1
DEF_00412,TRA_SEC_01_3,SEC_01,Rail_Weld_Flaw,Track,3,3,2024-08-22 00:00:00,2024-08-23 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-21),10.42,1
DEF_00413,SIG_SEC_02_4,SEC_02,Signal_Interlocking_Failure,Signal,2,2,2024-08-23 00:00:00,2024-08-26 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-22),3.31,1
DEF_00414,OHE_SEC_12_2,SEC_12,OHE_Stagger_Deviation,OHE,2,2,2024-08-24 00:00:00,2024-08-29 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-23),4.49,1
DEF_00415,TRA_SEC_10_3,SEC_10,Track_Geometry_Rail_Wear,Track,1,1,2024-08-26 00:00:00,2024-09-04 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-25),4.81,1
DEF_00416,SIG_SEC_16_4,SEC_16,Track_Circuit_Glitch,Signal,1,1,2024-08-28 00:00:00,2024-08-30 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-27),4.25,1
DEF_00417,OHE_SEC_11_2,SEC_11,Contact_Wire_Thinning,OHE,3,3,2024-08-28 00:00:00,2024-09-08 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-27),3.47,1
DEF_00418,TRA_SEC_06_3,SEC_06,Sleeper_Fastening_Defect,Track,2,2,2024-08-29 00:00:00,2024-09-09 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-28),16.22,1
DEF_00419,TRA_SEC_04_1,SEC_04,Track_Geometry_Rail_Wear,Track,1,1,2024-08-29 00:00:00,2024-08-30 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-28),3.19,1
DEF_00420,TRA_SEC_12_1,SEC_12,Rail_Weld_Flaw,Track,2,2,2024-08-30 00:00:00,2024-09-04 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-29),5.98,1
DEF_00421,TRA_SEC_07_2,SEC_07,Track_Geometry_Rail_Wear,Track,1,1,2024-08-30 00:00:00,2024-09-04 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-29),7.36,1
DEF_00422,SIG_SEC_05_1,SEC_05,Track_Circuit_Glitch,Signal,1,1,2024-08-30 00:00:00,2024-09-02 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-29),9.49,1
DEF_00423,TRA_SEC_14_2,SEC_14,Rail_Weld_Flaw,Track,1,1,2024-08-31 00:00:00,2024-09-01 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-09-30),5.19,1
DEF_00424,TRA_SEC_15_2,SEC_15,Rail_Weld_Flaw,Track,2,2,2024-09-01 00:00:00,2024-09-03 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-01),6.31,1
DEF_00425,TRA_SEC_05_1,SEC_05,Rail_Weld_Flaw,Track,2,2,2024-09-02 00:00:00,2024-09-05 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-02),8.74,1
DEF_00426,TRA_SEC_05_1,SEC_05,Rail_Weld_Flaw,Track,2,2,2024-09-03 00:00:00,2024-09-05 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-03),16.81,1
DEF_00427,SIG_SEC_01_3,SEC_01,Signal_Interlocking_Failure,Signal,1,1,2024-09-03 00:00:00,2024-09-07 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-03),4.37,1
DEF_00428,TRA_SEC_11_1,SEC_11,Sleeper_Fastening_Defect,Track,1,1,2024-09-03 00:00:00,2024-09-04 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-03),3.66,1
DEF_00429,TRA_SEC_12_2,SEC_12,Sleeper_Fastening_Defect,Track,1,1,2024-09-03 00:00:00,2024-09-04 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-03),7.76,1
DEF_00430,TRA_SEC_04_2,SEC_04,Rail_Weld_Flaw,Track,1,1,2024-09-04 00:00:00,2024-09-07 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-04),8.3,1
DEF_00431,SIG_SEC_01_1,SEC_01,Track_Circuit_Glitch,Signal,4,4,2024-09-04 00:00:00,2024-09-05 00:00:00,RESOLVED,0,,Pre-existing Grade 4 critical defect at observation date,11.19,1
DEF_00432,SIG_SEC_10_4,SEC_10,Track_Circuit_Glitch,Signal,3,4,2024-09-05 00:00:00,2024-09-08 00:00:00,RESOLVED,1,2024-09-11 00:00:00,Escalated to Grade 4 on 2024-09-11 (+6 days),7.11,1
DEF_00433,TRA_SEC_07_1,SEC_07,Track_Geometry_Rail_Wear,Track,1,1,2024-09-06 00:00:00,2024-09-07 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-06),3.82,1
DEF_00434,TRA_SEC_04_1,SEC_04,Track_Geometry_Rail_Wear,Track,2,2,2024-09-06 00:00:00,2024-09-08 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-06),3.29,1
DEF_00435,OHE_SEC_09_1,SEC_09,Contact_Wire_Thinning,OHE,1,1,2024-09-07 00:00:00,2024-09-10 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-07),9.64,1
DEF_00436,TRA_SEC_15_1,SEC_15,Sleeper_Fastening_Defect,Track,1,4,2024-09-07 00:00:00,2024-09-09 00:00:00,RESOLVED,1,2024-09-17 00:00:00,Escalated to Grade 4 on 2024-09-17 (+10 days),7.99,1
DEF_00437,TRA_SEC_09_1,SEC_09,Track_Geometry_Rail_Wear,Track,2,2,2024-09-08 00:00:00,2024-09-22 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-08),2.98,1
DEF_00438,TRA_SEC_14_2,SEC_14,Track_Geometry_Rail_Wear,Track,1,1,2024-09-08 00:00:00,2024-09-09 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-08),5.15,1
DEF_00439,SIG_SEC_08_1,SEC_08,Point_Machine_Wear,Signal,1,1,2024-09-09 00:00:00,2024-09-12 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-09),11.31,1
DEF_00440,SIG_SEC_07_2,SEC_07,Point_Machine_Wear,Signal,4,4,2024-09-09 00:00:00,2024-09-10 00:00:00,RESOLVED,0,,Pre-existing Grade 4 critical defect at observation date,13.42,1
DEF_00441,SIG_SEC_02_1,SEC_02,Signal_Interlocking_Failure,Signal,1,1,2024-09-10 00:00:00,2024-09-12 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-10),4.94,1
DEF_00442,TRA_SEC_13_1,SEC_13,Sleeper_Fastening_Defect,Track,1,1,2024-09-10 00:00:00,2024-09-15 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-10),2.94,1
DEF_00443,TRA_SEC_17_3,SEC_17,Track_Geometry_Rail_Wear,Track,1,1,2024-09-11 00:00:00,2024-09-14 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-11),9.0,1
DEF_00444,OHE_SEC_02_2,SEC_02,Cantilever_Assembly_Wear,OHE,1,1,2024-09-11 00:00:00,2024-09-13 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-11),6.01,1
DEF_00445,OHE_SEC_12_2,SEC_12,Cantilever_Assembly_Wear,OHE,3,3,2024-09-11 00:00:00,2024-09-16 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-11),11.39,1
DEF_00446,TRA_SEC_02_3,SEC_02,Sleeper_Fastening_Defect,Track,3,4,2024-09-12 00:00:00,2024-09-16 00:00:00,RESOLVED,1,2024-09-20 00:00:00,Escalated to Grade 4 on 2024-09-20 (+8 days),8.82,1
DEF_00447,TRA_SEC_15_2,SEC_15,Track_Geometry_Rail_Wear,Track,1,1,2024-09-12 00:00:00,2024-09-13 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-12),5.98,1
DEF_00448,TRA_SEC_04_1,SEC_04,Sleeper_Fastening_Defect,Track,1,1,2024-09-14 00:00:00,2024-09-15 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-14),3.69,1
DEF_00449,SIG_SEC_08_2,SEC_08,Signal_Interlocking_Failure,Signal,2,2,2024-09-16 00:00:00,2024-09-20 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-16),4.29,1
DEF_00450,SIG_SEC_12_4,SEC_12,Point_Machine_Wear,Signal,1,1,2024-09-16 00:00:00,2024-09-18 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-16),2.03,1
DEF_00451,OHE_SEC_11_1,SEC_11,Contact_Wire_Thinning,OHE,1,1,2024-09-17 00:00:00,2024-09-30 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-17),16.42,1
DEF_00452,OHE_SEC_07_1,SEC_07,OHE_Stagger_Deviation,OHE,1,1,2024-09-17 00:00:00,2024-09-19 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-17),2.8,1
DEF_00453,OHE_SEC_15_2,SEC_15,Cantilever_Assembly_Wear,OHE,3,4,2024-09-17 00:00:00,2024-09-18 00:00:00,RESOLVED,1,2024-09-23 00:00:00,Escalated to Grade 4 on 2024-09-23 (+6 days),17.69,1
DEF_00454,TRA_SEC_07_2,SEC_07,Track_Geometry_Rail_Wear,Track,1,1,2024-09-17 00:00:00,2024-09-20 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-17),18.47,1
DEF_00455,TRA_SEC_05_1,SEC_05,Track_Geometry_Rail_Wear,Track,2,2,2024-09-17 00:00:00,2024-09-22 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-17),4.77,1
DEF_00456,TRA_SEC_03_2,SEC_03,Track_Geometry_Rail_Wear,Track,1,1,2024-09-18 00:00:00,2024-09-22 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-18),5.04,1
DEF_00457,TRA_SEC_13_1,SEC_13,Track_Geometry_Rail_Wear,Track,3,3,2024-09-18 00:00:00,2024-09-22 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-18),9.65,1
DEF_00458,SIG_SEC_11_4,SEC_11,Signal_Interlocking_Failure,Signal,1,1,2024-09-18 00:00:00,2024-09-19 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-18),6.52,1
DEF_00459,SIG_SEC_04_2,SEC_04,Track_Circuit_Glitch,Signal,2,2,2024-09-19 00:00:00,2024-09-23 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-19),3.8,1
DEF_00460,SIG_SEC_03_1,SEC_03,Track_Circuit_Glitch,Signal,2,2,2024-09-20 00:00:00,2024-09-22 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-20),13.6,1
DEF_00461,TRA_SEC_14_3,SEC_14,Sleeper_Fastening_Defect,Track,3,3,2024-09-20 00:00:00,2024-09-22 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-20),6.08,1
DEF_00462,TRA_SEC_01_2,SEC_01,Rail_Weld_Flaw,Track,1,1,2024-09-21 00:00:00,2024-10-01 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-21),5.52,1
DEF_00463,SIG_SEC_12_1,SEC_12,Signal_Interlocking_Failure,Signal,1,1,2024-09-21 00:00:00,2024-09-22 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-21),2.67,1
DEF_00464,SIG_SEC_11_4,SEC_11,Track_Circuit_Glitch,Signal,1,1,2024-09-21 00:00:00,2024-09-22 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-21),4.18,1
DEF_00465,SIG_SEC_08_4,SEC_08,Point_Machine_Wear,Signal,1,1,2024-09-21 00:00:00,2024-09-22 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-21),4.32,1
DEF_00466,SIG_SEC_08_2,SEC_08,Point_Machine_Wear,Signal,1,1,2024-09-21 00:00:00,2024-09-30 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-21),5.3,1
DEF_00467,OHE_SEC_14_2,SEC_14,Cantilever_Assembly_Wear,OHE,1,1,2024-09-22 00:00:00,2024-09-28 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-22),8.96,1
DEF_00468,SIG_SEC_09_3,SEC_09,Track_Circuit_Glitch,Signal,1,1,2024-09-22 00:00:00,2024-09-27 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-22),4.21,1
DEF_00469,OHE_SEC_14_2,SEC_14,Cantilever_Assembly_Wear,OHE,1,1,2024-09-23 00:00:00,2024-09-24 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-23),9.39,1
